28	6	1.0
28	3976	1.0
28	12698	1.0
28	6394	1.0
28	19373	1.0
28	19741	1.0
28	14394	1.0
29	16579	1.0
29	7	1.0
29	16524	1.0
29	17472	1.0
29	20863	1.0
29	22079	1.0
29	8152	1.0
30	11864	1.0
30	103	1.0
30	16808	1.0
30	8714	1.0
30	382	1.0
30	2271	1.0
30	4790	1.0
30	4390	1.0
30	7709	1.0
30	9868	1.0
30	9847	1.0
30	5165	1.0
30	8753	1.0
30	1831	1.0
30	12370	1.0
30	18158	1.0
30	14079	1.0
30	13304	1.0
30	8573	1.0
30	7758	1.0
30	8	1.0
30	6699	1.0
30	10420	1.0
30	26	1.0
30	9152	1.0
30	19034	1.0
30	9160	1.0
30	10686	1.0
30	4304	1.0
30	18421	1.0
30	2756	1.0
30	16558	1.0
30	9845	1.0
30	5054	1.0
30	13292	1.0
30	6480	1.0
30	1061	1.0
30	6382	1.0
30	16418	1.0
30	8803	1.0
30	2426	1.0
30	8023	1.0
30	14510	1.0
30	3936	1.0
30	1805	1.0
30	6747	1.0
30	3610	1.0
30	12004	1.0
30	18157	1.0
30	7800	1.0
30	5403	1.0
30	16030	1.0
30	1967	1.0
31	5529	1.0
31	8	1.0
31	8572	1.0
31	14279	1.0
31	3938	1.0
31	20594	1.0
31	8573	1.0
31	9347	1.0
31	18738	1.0
31	16269	1.0
31	5328	1.0
31	6460	1.0
31	747	1.0
31	1805	1.0
31	15574	1.0
31	11542	1.0
31	15829	1.0
31	17425	1.0
31	5250	1.0
31	6507	1.0
31	15713	1.0
31	5327	1.0
31	1967	1.0
31	17647	1.0
31	19390	1.0
31	19856	1.0
31	10469	1.0
31	876	1.0
31	17202	1.0
31	11472	1.0
32	10075	1.0
32	9	1.0
32	15911	1.0
32	10060	1.0
32	8237	1.0
32	16934	1.0
32	16957	1.0
32	1254	1.0
32	3172	1.0
32	2996	1.0
32	8280	1.0
33	3691	1.0
33	9	1.0
33	16957	1.0
33	19622	1.0
33	17522	1.0
33	5726	1.0
33	7177	1.0
34	11052	1.0
34	10192	1.0
34	10953	1.0
34	15806	1.0
34	20345	1.0
34	519	1.0
34	21595	1.0
34	21624	1.0
34	11482	1.0
34	21046	1.0
34	11075	1.0
34	21083	1.0
34	22048	1.0
34	10	1.0
34	13470	1.0
34	16097	1.0
34	14225	1.0
34	1175	1.0
34	9901	1.0
34	1000	1.0
35	8405	1.0
35	9019	1.0
35	17749	1.0
35	10529	1.0
35	2557	1.0
35	7254	1.0
35	9030	1.0
35	10	1.0
36	19744	1.0
36	16331	1.0
36	12764	1.0
36	18910	1.0
36	10	1.0
36	21901	1.0
37	20601	1.0
37	21087	1.0
37	20047	1.0
37	15890	1.0
37	6485	1.0
37	19353	1.0
37	21026	1.0
37	19678	1.0
37	19797	1.0
37	19443	1.0
37	10	1.0
38	9194	1.0
38	7421	1.0
38	11	1.0
38	6043	1.0
38	8137	1.0
39	11	1.0
39	14723	1.0
39	19280	1.0
39	2325	1.0
39	5959	1.0
39	7587	1.0
39	19929	1.0
39	5341	1.0
39	15798	1.0
40	10774	1.0
40	10795	1.0
40	11	1.0
40	9631	1.0
41	1859	1.0
41	20519	1.0
41	1131	1.0
41	5764	1.0
41	13137	1.0
41	10731	1.0
41	337	1.0
41	7523	1.0
41	17228	1.0
41	3734	1.0
41	19504	1.0
41	5285	1.0
41	12	1.0
41	8915	1.0
41	11470	1.0
41	20275	1.0
41	18661	1.0
41	11704	1.0
41	16427	1.0
41	19020	1.0
41	18211	1.0
41	3996	1.0
41	12765	1.0
41	11469	1.0
41	7383	1.0
41	10136	1.0
41	5280	1.0
42	94	1.0
42	21928	1.0
42	5880	1.0
42	2456	1.0
42	21026	1.0
42	5957	1.0
42	22022	1.0
42	9740	1.0
42	16594	1.0
42	569	1.0
42	21140	1.0
42	3646	1.0
42	8726	1.0
42	22040	1.0
42	21545	1.0
42	21567	1.0
42	21084	1.0
42	15981	1.0
42	11651	1.0
42	16976	1.0
42	21896	1.0
42	9124	1.0
42	13	1.0
42	21658	1.0
43	20574	1.0
43	21929	1.0
43	11592	1.0
43	13296	1.0
43	13	1.0
43	20864	1.0
44	20345	1.0
44	21926	1.0
44	3387	1.0
44	6809	1.0
44	14401	1.0
44	20652	1.0
44	21108	1.0
44	14	1.0
44	15314	1.0
44	11993	1.0
44	7420	1.0
44	21896	1.0
44	21670	1.0
45	10472	1.0
45	21999	1.0
45	20981	1.0
45	14	1.0
45	19744	1.0
45	21901	1.0
45	12759	1.0
45	22028	1.0
45	16409	1.0
45	19794	1.0
45	21928	1.0
45	20086	1.0
45	19796	1.0
45	14148	1.0
45	16594	1.0
45	14158	1.0
45	12059	1.0
45	21086	1.0
45	3933	1.0
46	17587	1.0
46	21800	1.0
46	19772	1.0
46	17472	1.0
46	21829	1.0
46	18970	1.0
46	20095	1.0
46	12761	1.0
46	20256	1.0
46	21998	1.0
46	10774	1.0
46	21970	1.0
46	20984	1.0
46	4292	1.0
46	3168	1.0
46	6272	1.0
46	21968	1.0
46	18895	1.0
46	21937	1.0
46	21848	1.0
46	19793	1.0
46	6265	1.0
46	5980	1.0
46	6917	1.0
46	664	1.0
46	21294	1.0
46	19700	1.0
46	21621	1.0
46	21622	1.0
46	21926	1.0
46	19535	1.0
46	22082	1.0
46	21554	1.0
46	21002	1.0
46	21540	1.0
46	18273	1.0
46	19798	1.0
46	21410	1.0
46	14	1.0
46	20702	1.0
46	21806	1.0
46	14527	1.0
46	16406	1.0
46	19794	1.0
46	16405	1.0
46	21412	1.0
46	21824	1.0
46	21660	1.0
46	1694	1.0
46	21240	1.0
46	12764	1.0
46	21301	1.0
46	22015	1.0
46	21900	1.0
46	12760	1.0
46	6271	1.0
46	19626	1.0
46	12757	1.0
46	10518	1.0
46	12765	1.0
46	14213	1.0
46	22085	1.0
46	21393	1.0
47	11758	1.0
47	21842	1.0
47	498	1.0
47	19772	1.0
47	6542	1.0
47	22056	1.0
47	13532	1.0
47	512	1.0
47	876	1.0
47	12763	1.0
47	12761	1.0
47	20256	1.0
47	8117	1.0
47	12033	1.0
47	6698	1.0
47	9824	1.0
47	558	1.0
47	712	1.0
47	6309	1.0
47	8664	1.0
47	16576	1.0
47	19904	1.0
47	9952	1.0
47	2524	1.0
47	7027	1.0
47	21654	1.0
47	3550	1.0
47	3696	1.0
47	8130	1.0
47	15638	1.0
47	11041	1.0
47	14	1.0
47	20990	1.0
47	980	1.0
47	14407	1.0
47	8749	1.0
47	3639	1.0
47	6797	1.0
47	206	1.0
47	19438	1.0
47	21031	1.0
47	2652	1.0
47	9602	1.0
47	18927	1.0
47	19069	1.0
47	765	1.0
47	12694	1.0
47	13226	1.0
47	21999	1.0
47	2211	1.0
47	7576	1.0
47	2701	1.0
47	20109	1.0
47	16410	1.0
47	10463	1.0
47	2954	1.0
47	16337	1.0
47	17472	1.0
47	14852	1.0
47	6243	1.0
47	19967	1.0
47	14681	1.0
47	21084	1.0
47	285	1.0
47	5522	1.0
47	5419	1.0
47	5422	1.0
47	21655	1.0
47	19012	1.0
47	9261	1.0
47	17944	1.0
47	20062	1.0
47	2804	1.0
47	1109	1.0
47	18926	1.0
47	14527	1.0
47	3912	1.0
47	8163	1.0
47	3772	1.0
47	6265	1.0
47	21416	1.0
47	583	1.0
48	6976	1.0
48	21393	1.0
48	21975	1.0
48	21926	1.0
48	3409	1.0
48	6753	1.0
48	21800	1.0
48	12761	1.0
48	12765	1.0
48	7248	1.0
48	21660	1.0
48	1370	1.0
48	17790	1.0
48	17813	1.0
48	13656	1.0
48	12738	1.0
48	6271	1.0
48	1808	1.0
48	15399	1.0
48	16405	1.0
48	21985	1.0
48	8223	1.0
48	20095	1.0
48	10964	1.0
48	21294	1.0
48	5658	1.0
48	12997	1.0
48	17046	1.0
48	8120	1.0
48	698	1.0
48	10411	1.0
48	14	1.0
48	4570	1.0
48	22056	1.0
48	21845	1.0
48	19135	1.0
48	17799	1.0
48	22093	1.0
48	21085	1.0
48	14471	1.0
48	1810	1.0
48	21914	1.0
48	21410	1.0
48	21295	1.0
48	17453	1.0
48	21140	1.0
48	20702	1.0
48	1168	1.0
48	21545	1.0
48	12598	1.0
48	8636	1.0
48	6010	1.0
48	8773	1.0
48	19796	1.0
48	2321	1.0
48	5051	1.0
48	3168	1.0
48	3802	1.0
48	56	1.0
48	20768	1.0
48	8771	1.0
48	7253	1.0
48	15967	1.0
48	21760	1.0
48	12757	1.0
48	21127	1.0
48	21998	1.0
48	14945	1.0
48	16261	1.0
49	5346	1.0
49	12702	1.0
49	13012	1.0
49	9909	1.0
49	10778	1.0
49	14	1.0
49	14009	1.0
49	5484	1.0
49	1337	1.0
49	7953	1.0
49	11273	1.0
49	1074	1.0
49	5078	1.0
49	15313	1.0
49	11243	1.0
49	1075	1.0
49	1050	1.0
49	4129	1.0
49	12286	1.0
49	17472	1.0
49	9466	1.0
49	727	1.0
49	8565	1.0
50	9662	1.0
50	14	1.0
50	22020	1.0
50	18007	1.0
50	19031	1.0
50	10477	1.0
51	22079	1.0
51	20835	1.0
51	19904	1.0
51	21655	1.0
51	22051	1.0
51	10514	1.0
51	20827	1.0
51	19744	1.0
51	14	1.0
51	814	1.0
51	3297	1.0
51	21654	1.0
51	12087	1.0
51	15353	1.0
51	15303	1.0
51	22022	1.0
51	16407	1.0
51	7421	1.0
51	12636	1.0
51	5021	1.0
51	17754	1.0
51	934	1.0
51	17790	1.0
51	22020	1.0
51	20205	1.0
51	17020	1.0
51	17758	1.0
51	20676	1.0
51	1393	1.0
51	12762	1.0
51	14214	1.0
51	18087	1.0
51	16578	1.0
51	1678	1.0
51	1043	1.0
51	13572	1.0
51	625	1.0
51	14400	1.0
51	17655	1.0
51	20885	1.0
51	20677	1.0
51	13641	1.0
51	4541	1.0
51	7911	1.0
51	21927	1.0
51	21742	1.0
51	2461	1.0
51	13011	1.0
51	22019	1.0
51	16088	1.0
51	20222	1.0
51	20990	1.0
52	19794	1.0
52	20543	1.0
52	21413	1.0
52	21742	1.0
52	14	1.0
52	16971	1.0
52	21928	1.0
52	15356	1.0
52	21896	1.0
52	1307	1.0
52	19854	1.0
52	12758	1.0
52	21416	1.0
52	19225	1.0
52	19793	1.0
52	7253	1.0
52	17146	1.0
52	20981	1.0
52	14527	1.0
52	20983	1.0
52	21244	1.0
52	6178	1.0
52	18970	1.0
52	21982	1.0
53	1682	1.0
53	2895	1.0
53	1670	1.0
53	11473	1.0
53	18507	1.0
53	3019	1.0
53	2908	1.0
53	519	1.0
53	13065	1.0
53	586	1.0
53	1988	1.0
53	520	1.0
53	1663	1.0
53	1042	1.0
53	20543	1.0
53	2987	1.0
53	6603	1.0
53	1683	1.0
53	8309	1.0
53	15586	1.0
53	3442	1.0
53	9024	1.0
53	3238	1.0
53	1705	1.0
53	19674	1.0
53	21046	1.0
53	20676	1.0
53	5314	1.0
53	21693	1.0
53	9025	1.0
53	1681	1.0
53	3648	1.0
53	5014	1.0
53	6922	1.0
53	5015	1.0
53	185	1.0
53	13596	1.0
53	14527	1.0
53	14	1.0
53	6274	1.0
54	5862	1.0
54	6694	1.0
54	9426	1.0
54	9602	1.0
54	14	1.0
54	9726	1.0
54	14333	1.0
55	377	1.0
55	12175	1.0
55	5438	1.0
55	14	1.0
55	21087	1.0
55	4968	1.0
55	19531	1.0
56	17683	1.0
56	15351	1.0
56	8903	1.0
56	20052	1.0
56	15355	1.0
56	17799	1.0
56	6605	1.0
56	17624	1.0
56	6769	1.0
56	6126	1.0
56	2910	1.0
56	4561	1.0
56	6068	1.0
56	15470	1.0
56	14125	1.0
56	1856	1.0
56	19241	1.0
56	10224	1.0
56	10924	1.0
56	14688	1.0
56	10410	1.0
56	11159	1.0
56	7684	1.0
56	6143	1.0
56	519	1.0
56	19372	1.0
56	5483	1.0
56	10734	1.0
56	7073	1.0
56	11482	1.0
56	2929	1.0
56	4684	1.0
56	2569	1.0
56	19443	1.0
56	1831	1.0
56	4367	1.0
56	7804	1.0
56	11099	1.0
56	8488	1.0
56	5211	1.0
56	9446	1.0
56	12917	1.0
56	14	1.0
56	21083	1.0
56	5701	1.0
56	17640	1.0
56	19691	1.0
56	5518	1.0
56	9836	1.0
56	14280	1.0
56	16436	1.0
56	5669	1.0
56	17966	1.0
56	941	1.0
56	8492	1.0
56	7477	1.0
56	7312	1.0
56	14904	1.0
56	15480	1.0
56	3933	1.0
56	1155	1.0
56	17333	1.0
56	19888	1.0
56	16884	1.0
56	6599	1.0
56	21778	1.0
56	5804	1.0
56	12598	1.0
56	8942	1.0
56	9966	1.0
56	17001	1.0
56	3567	1.0
56	19287	1.0
56	7726	1.0
56	15642	1.0
56	8904	1.0
56	3014	1.0
56	8515	1.0
56	12873	1.0
56	6399	1.0
56	11139	1.0
56	22056	1.0
56	5321	1.0
56	21769	1.0
56	1964	1.0
56	1580	1.0
56	15039	1.0
56	20000	1.0
56	12599	1.0
56	7676	1.0
56	11818	1.0
56	3771	1.0
56	12596	1.0
56	19289	1.0
56	20779	1.0
56	16273	1.0
56	17625	1.0
56	7449	1.0
56	18440	1.0
56	14902	1.0
56	12597	1.0
56	2304	1.0
56	8469	1.0
56	17250	1.0
56	17455	1.0
56	9591	1.0
56	3753	1.0
56	2397	1.0
56	11565	1.0
56	591	1.0
56	884	1.0
56	12709	1.0
56	11803	1.0
57	3434	1.0
57	3276	1.0
57	2925	1.0
57	18614	1.0
57	15	1.0
57	2290	1.0
57	19409	1.0
58	17497	1.0
58	104	1.0
58	3388	1.0
58	156	1.0
58	15	1.0
58	7421	1.0
58	18793	1.0
58	554	1.0
59	15	1.0
59	18481	1.0
59	17140	1.0
59	8932	1.0
59	10085	1.0
60	2631	1.0
60	554	1.0
60	783	1.0
60	3775	1.0
60	21671	1.0
60	15	1.0
61	7949	1.0
61	8161	1.0
61	3419	1.0
61	929	1.0
61	15	1.0
61	572	1.0
61	4876	1.0
61	869	1.0
61	56	1.0
61	8170	1.0
61	7860	1.0
61	9129	1.0
61	8300	1.0
61	19923	1.0
61	7505	1.0
61	60	1.0
61	16212	1.0
61	3152	1.0
61	4097	1.0
61	9710	1.0
61	1640	1.0
61	5088	1.0
61	1198	1.0
61	3134	1.0
61	134	1.0
61	1929	1.0
61	2515	1.0
61	3147	1.0
61	913	1.0
61	11748	1.0
61	55	1.0
61	8091	1.0
61	2539	1.0
61	1189	1.0
61	7801	1.0
62	14389	1.0
62	4484	1.0
62	3165	1.0
62	6926	1.0
62	664	1.0
62	10393	1.0
62	6891	1.0
62	2691	1.0
62	6526	1.0
62	6409	1.0
62	14272	1.0
62	11514	1.0
62	2500	1.0
62	4711	1.0
62	7196	1.0
62	15	1.0
62	8178	1.0
62	5088	1.0
62	4997	1.0
62	1991	1.0
62	14236	1.0
62	13101	1.0
63	16	1.0
63	11400	1.0
63	8788	1.0
63	1831	1.0
63	3685	1.0
64	15313	1.0
64	15679	1.0
64	18927	1.0
64	19794	1.0
64	16	1.0
64	559	1.0
65	1504	1.0
65	6127	1.0
65	12564	1.0
65	2300	1.0
65	8515	1.0
65	6769	1.0
65	7517	1.0
65	13137	1.0
65	7548	1.0
65	5929	1.0
65	6742	1.0
65	17	1.0
65	7267	1.0
66	11973	1.0
66	1711	1.0
66	18	1.0
66	13237	1.0
66	574	1.0
67	1708	1.0
67	21776	1.0
67	7235	1.0
67	2882	1.0
67	3644	1.0
67	12057	1.0
67	10761	1.0
67	2946	1.0
67	20652	1.0
67	21624	1.0
67	19440	1.0
67	65	1.0
67	5080	1.0
67	19317	1.0
67	19	1.0
67	18337	1.0
67	6408	1.0
68	8959	1.0
68	8958	1.0
68	18332	1.0
68	16608	1.0
68	5120	1.0
68	9505	1.0
68	4105	1.0
68	1064	1.0
68	8758	1.0
68	17688	1.0
68	2580	1.0
68	20	1.0
68	10408	1.0
68	15843	1.0
68	255	1.0
68	5707	1.0
69	18662	1.0
69	11864	1.0
69	5869	1.0
69	20102	1.0
69	6486	1.0
69	18208	1.0
69	12030	1.0
69	15286	1.0
69	16341	1.0
69	16432	1.0
69	4322	1.0
69	19496	1.0
69	7033	1.0
69	8069	1.0
69	15285	1.0
69	10835	1.0
69	20	1.0
69	14572	1.0
69	14116	1.0
69	15281	1.0
69	6328	1.0
70	6272	1.0
70	2729	1.0
70	16380	1.0
70	19626	1.0
70	14731	1.0
70	21413	1.0
70	21	1.0
70	21101	1.0
70	21928	1.0
70	3075	1.0
71	2803	1.0
71	21	1.0
71	18982	1.0
71	689	1.0
71	3220	1.0
71	3194	1.0
71	2505	1.0
72	21	1.0
72	12229	1.0
72	9743	1.0
72	2375	1.0
72	12405	1.0
73	4132	1.0
73	3452	1.0
73	7533	1.0
73	7639	1.0
73	13203	1.0
73	8643	1.0
73	7260	1.0
73	22	1.0
73	5843	1.0
73	9369	1.0
73	117	1.0
73	281	1.0
73	5995	1.0
73	19064	1.0
73	1240	1.0
73	8727	1.0
73	7046	1.0
73	9213	1.0
73	7159	1.0
73	12000	1.0
73	2969	1.0
73	11987	1.0
73	6391	1.0
73	16244	1.0
73	7395	1.0
73	516	1.0
73	10796	1.0
73	21260	1.0
73	22051	1.0
73	17662	1.0
73	6915	1.0
73	11428	1.0
74	1203	1.0
74	15531	1.0
74	90	1.0
74	12433	1.0
74	340	1.0
74	116	1.0
74	12016	1.0
74	12146	1.0
74	11820	1.0
74	17943	1.0
74	15465	1.0
74	11061	1.0
74	11801	1.0
74	11262	1.0
74	8420	1.0
75	7793	1.0
75	8659	1.0
75	8777	1.0
75	159	1.0
75	12625	1.0
75	23	1.0
75	373	1.0
76	9901	1.0
76	18466	1.0
76	23	1.0
76	7254	1.0
77	4113	1.0
77	8638	1.0
77	18180	1.0
77	16914	1.0
77	7887	1.0
77	15446	1.0
77	20980	1.0
77	24	1.0
77	4462	1.0
77	15428	1.0
78	21141	1.0
78	8836	1.0
78	21545	1.0
78	545	1.0
78	22048	1.0
79	8177	1.0
79	6895	1.0
79	4741	1.0
79	17047	1.0
79	6601	1.0
79	3264	1.0
79	2197	1.0
79	8248	1.0
79	1438	1.0
79	146	1.0
79	573	1.0
79	57	1.0
79	13303	1.0
79	7114	1.0
79	6970	1.0
79	9130	1.0
79	8952	1.0
79	4596	1.0
79	967	1.0
79	11877	1.0
79	150	1.0
79	11943	1.0
79	2305	1.0
79	2116	1.0
79	3968	1.0
79	307	1.0
79	10484	1.0
79	6996	1.0
79	25	1.0
79	8582	1.0
79	3965	1.0
79	615	1.0
79	1056	1.0
79	8378	1.0
79	554	1.0
79	3963	1.0
79	14127	1.0
79	1389	1.0
79	3727	1.0
79	1762	1.0
79	7484	1.0
79	2126	1.0
79	4914	1.0
79	137	1.0
79	6301	1.0
79	4572	1.0
79	4359	1.0
79	7817	1.0
79	8600	1.0
79	138	1.0
79	1834	1.0
79	936	1.0
79	4566	1.0
79	7802	1.0
79	7357	1.0
79	7505	1.0
79	11994	1.0
80	25	1.0
80	6915	1.0
80	2776	1.0
80	19788	1.0
80	7957	1.0
80	11753	1.0
80	21416	1.0
80	21074	1.0
80	8156	1.0
80	1470	1.0
80	18562	1.0
80	2379	1.0
80	10451	1.0
80	2735	1.0
80	6976	1.0
80	3816	1.0
80	16044	1.0
80	9193	1.0
80	65	1.0
80	7188	1.0
80	4006	1.0
80	3438	1.0
80	18898	1.0
81	2507	1.0
81	6316	1.0
81	11270	1.0
81	18322	1.0
81	20537	1.0
81	18392	1.0
81	26	1.0
81	17188	1.0
81	18022	1.0
82	8662	1.0
82	6669	1.0
82	16074	1.0
82	6243	1.0
82	10256	1.0
82	15513	1.0
82	10393	1.0
82	8830	1.0
82	394	1.0
82	14373	1.0
82	10693	1.0
82	26	1.0
82	8832	1.0
82	18992	1.0
82	4533	1.0
82	3833	1.0
82	2222	1.0
82	8539	1.0
82	4750	1.0
82	5474	1.0
82	16101	1.0
82	9874	1.0
82	14575	1.0
82	19177	1.0
82	5157	1.0
82	2219	1.0
82	12957	1.0
82	5086	1.0
82	14666	1.0
82	19581	1.0
82	13456	1.0
82	10831	1.0
82	2691	1.0
82	1241	1.0
82	8052	1.0
82	15402	1.0
82	20609	1.0
82	9177	1.0
82	15407	1.0
82	9506	1.0
82	15442	1.0
82	3643	1.0
82	13808	1.0
82	14774	1.0
82	16616	1.0
82	4840	1.0
82	14229	1.0
82	7083	1.0
82	13221	1.0
82	8834	1.0
82	2508	1.0
82	12550	1.0
82	20896	1.0
82	238	1.0
82	3182	1.0
83	7840	1.0
83	10807	1.0
83	11285	1.0
83	11194	1.0
83	8167	1.0
83	13516	1.0
83	10751	1.0
